game_id,date,club_id,is_home,own_restday,opponent_restday,own_market_value,opponent_market_value,own_position,opponent_position,own_streak_2,opponent_streak_2,own_streak_5,opponent_streak_5,own_goals,opponent_goals,target_result
3588263,2021-10-24,3,1,9.0,7.0,1130550000.0,2721675000.0,8.0,4.0,3.0,3.0,6.0,9.0,2,2,1
3588274,2021-10-30,3,0,6.0,7.0,1145950000.0,4760725000.0,11.0,2.0,1.0,6.0,6.0,12.0,0,2,0
3588289,2021-11-07,3,1,8.0,8.0,1060275000.0,661700000.0,11.0,8.0,1.0,1.0,5.0,10.0,2,2,1
3588307,2021-11-21,3,0,14.0,16.0,1204575000.0,846050000.0,12.0,8.0,1.0,4.0,5.0,7.0,1,1,1
3588325,2021-11-27,3,1,6.0,7.0,1121825000.0,3345200000.0,10.0,11.0,2.0,4.0,3.0,8.0,4,1,2
3588345,2021-12-04,3,0,7.0,7.0,772350000.0,279980000.0,9.0,17.0,4.0,1.0,6.0,4.0,1,1,1
3588352,2021-12-10,3,1,6.0,6.0,813675000.0,849675000.0,12.0,16.0,4.0,1.0,6.0,7.0,0,2,0
3588374,2021-12-14,3,0,4.0,3.0,1040325000.0,1487600000.0,10.0,11.0,1.0,0.0,6.0,4.0,3,2,2
3588388,2021-12-19,3,1,5.0,5.0,1040325000.0,593625000.0,8.0,16.0,3.0,3.0,8.0,7.0,1,0,2
3588406,2022-01-09,3,0,21.0,22.0,1049225000.0,1938225000.0,6.0,13.0,6.0,3.0,10.0,8.0,3,1,2
3588426,2022-01-15,3,1,6.0,8.0,1111600000.0,9398200000.0,9.0,1.0,6.0,3.0,10.0,12.0,0,4,0
3588443,2022-01-22,3,0,7.0,7.0,1094575000.0,511395000.0,8.0,11.0,3.0,3.0,9.0,4.0,2,2,1
3588462,2022-02-05,3,1,14.0,14.0,1118375000.0,1129275000.0,6.0,5.0,1.0,3.0,10.0,8.0,1,0,2
3588463,2022-02-11,3,0,6.0,6.0,930875000.0,4013225000.0,8.0,4.0,4.0,3.0,10.0,9.0,1,3,0
3588489,2022-02-19,3,1,8.0,7.0,1299750000.0,2060950000.0,7.0,10.0,3.0,3.0,7.0,4.0,1,0,2
3588498,2022-02-26,3,0,7.0,6.0,1192975000.0,288050000.0,8.0,18.0,3.0,3.0,7.0,7.0,1,1,1
3588515,2022-03-06,3,1,8.0,9.0,996150000.0,2124925000.0,8.0,4.0,4.0,6.0,8.0,9.0,0,1,0
3588528,2022-03-13,3,0,7.0,8.0,938700000.0,3051975000.0,7.0,3.0,1.0,4.0,7.0,10.0,1,0,2
3588550,2022-03-20,3,1,7.0,4.0,837800000.0,6113375000.0,7.0,2.0,3.0,6.0,7.0,13.0,1,1,1
3588565,2022-04-01,3,0,12.0,13.0,910425000.0,713950000.0,8.0,7.0,4.0,1.0,8.0,4.0,0,1,0
3588586,2022-04-09,3,1,8.0,3.0,1173725000.0,1001350000.0,8.0,10.0,1.0,1.0,5.0,4.0,3,2,2
3588592,2022-04-16,3,0,7.0,7.0,1175250000.0,3267475000.0,7.0,11.0,3.0,4.0,7.0,10.0,3,1,2
3588613,2022-04-23,3,1,7.0,6.0,1062075000.0,602105000.0,7.0,17.0,6.0,0.0,10.0,1.0,3,1,2
3588632,2022-04-30,3,0,7.0,6.0,1010425000.0,1484300000.0,6.0,14.0,6.0,3.0,10.0,9.0,4,1,2
3588655,2022-05-07,3,1,7.0,7.0,1170400000.0,1628800000.0,7.0,13.0,6.0,4.0,12.0,7.0,0,1,0
3588672,2022-05-14,3,0,7.0,6.0,1144375000.0,795900000.0,7.0,15.0,3.0,2.0,12.0,3.0,1,2,0
3839028,2022-08-07,3,1,85.0,442.0,720225000.0,628750000.0,4.0,14.0,0.0,3.0,9.0,3.0,3,1,2
3839054,2022-08-13,3,0,6.0,6.0,832850000.0,4340575000.0,3.0,12.0,3.0,2.0,9.0,5.0,2,2,1
3839083,2022-08-21,3,0,8.0,8.0,822050000.0,2588400000.0,8.0,15.0,4.0,1.0,7.0,3.0,1,1,1
3839099,2022-08-28,3,1,7.0,8.0,791400000.0,757200000.0,8.0,12.0,2.0,1.0,5.0,6.0,0,0,1
3839110,2022-09-03,3,0,6.0,7.0,805750000.0,1638500000.0,6.0,17.0,2.0,1.0,6.0,3.0,4,2,2
3839117,2022-09-11,3,1,8.0,8.0,721675000.0,622650000.0,7.0,1.0,4.0,4.0,9.0,11.0,0,1,0
3839138,2022-09-18,3,0,7.0,8.0,815625000.0,361695000.0,9.0,18.0,3.0,0.0,6.0,0.0,1,1,1
3839153,2022-10-01,3,1,13.0,14.0,818950000.0,4440600000.0,7.0,4.0,1.0,3.0,6.0,9.0,3,2,2
3839163,2022-10-09,3,0,8.0,8.0,1007025000.0,3242900000.0,9.0,6.0,4.0,3.0,8.0,5.0,2,5,0
3839180,2022-10-16,3,1,7.0,8.0,891325000.0,835800000.0,7.0,12.0,3.0,4.0,7.0,10.0,3,2,2
3839198,2022-10-21,3,0,5.0,6.0,780775000.0,1157850000.0,10.0,6.0,3.0,4.0,7.0,5.0,0,5,0
3839216,2022-10-30,3,1,9.0,8.0,684375000.0,2338200000.0,10.0,7.0,3.0,3.0,7.0,5.0,1,1,1
3839233,2022-11-06,3,0,7.0,7.0,643575000.0,1846825000.0,12.0,2.0,1.0,6.0,7.0,10.0,0,2,0
3839252,2022-11-09,3,1,3.0,3.0,855200000.0,3435175000.0,12.0,13.0,1.0,3.0,4.0,7.0,1,2,0
3839264,2022-11-12,3,0,3.0,4.0,876525000.0,1738450000.0,13.0,15.0,0.0,0.0,4.0,3.0,0,2,0
3839279,2023-01-21,3,1,70.0,70.0,871225000.0,1143550000.0,11.0,10.0,0.0,0.0,1.0,6.0,7,1,2
3839294,2023-01-24,3,0,3.0,4.0,873525000.0,10777400000.0,10.0,1.0,3.0,4.0,4.0,13.0,1,1,1
3839319,2023-01-29,3,0,5.0,5.0,973700000.0,705600000.0,12.0,18.0,4.0,0.0,4.0,3.0,0,0,1
3839332,2023-02-04,3,1,6.0,8.0,957575000.0,4910050000.0,11.0,4.0,2.0,6.0,5.0,13.0,0,0,1
3839351,2023-02-12,3,1,8.0,8.0,741400000.0,3075150000.0,11.0,6.0,2.0,4.0,6.0,9.0,3,0,2
3839374,2023-02-18,3,0,6.0,7.0,952975000.0,919450000.0,12.0,14.0,4.0,0.0,9.0,2.0,0,3,0
3839387,2023-02-25,3,1,7.0,7.0,808175000.0,1396300000.0,12.0,7.0,3.0,1.0,6.0,4.0,0,2,0
3839395,2023-03-04,3,0,7.0,6.0,725025000.0,839375000.0,12.0,3.0,0.0,1.0,5.0,10.0,0,0,1
3839414,2023-03-10,3,1,6.0,6.0,910575000.0,545045000.0,12.0,14.0,1.0,0.0,5.0,3.0,0,2,0
3839429,2023-03-18,3,0,8.0,7.0,927300000.0,5889450000.0,13.0,1.0,1.0,4.0,4.0,13.0,1,6,0
3839451,2023-04-02,3,1,15.0,16.0,961950000.0,2875925000.0,13.0,10.0,0.0,1.0,1.0,5.0,0,0,1
3839472,2023-04-08,3,0,6.0,7.0,982050000.0,969300000.0,12.0,13.0,1.0,2.0,2.0,5.0,3,1,2
3839486,2023-04-15,3,1,7.0,7.0,869250000.0,1239400000.0,11.0,8.0,4.0,4.0,5.0,9.0,1,1,1
3839505,2023-04-22,3,0,7.0,7.0,986450000.0,2888150000.0,11.0,14.0,4.0,4.0,5.0,10.0,3,1,2
3839513,2023-04-29,3,1,7.0,6.0,998600000.0,1969250000.0,11.0,4.0,4.0,6.0,8.0,8.0,0,1,0
3839529,2023-05-05,3,0,6.0,6.0,986550000.0,3711100000.0,11.0,6.0,3.0,4.0,8.0,11.0,2,1,2
3839550,2023-05-12,3,1,7.0,6.0,963725000.0,1799550000.0,10.0,18.0,3.0,3.0,10.0,3.0,5,2,2
3839572,2023-05-20,3,0,8.0,6.0,998600000.0,1414100000.0,10.0,12.0,6.0,0.0,10.0,3.0,1,1,1
3839585,2023-05-27,3,1,7.0,7.0,1000750000.0,11509150000.0,11.0,1.0,4.0,3.0,10.0,9.0,1,2,0
4095968,2023-08-19,3,0,84.0,84.0,813050000.0,6713925000.0,13.0,7.0,1.0,4.0,7.0,11.0,0,1,0
4095981,2023-08-26,3,1,7.0,7.0,874900000.0,1980400000.0,15.0,4.0,0.0,3.0,7.0,6.0,1,2,0
4095988,2023-09-03,3,0,8.0,7.0,728925000.0,2294375000.0,14.0,10.0,0.0,4.0,4.0,11.0,1,1,1
4095999,2023-09-16,3,1,13.0,14.0,976975000.0,2654075000.0,16.0,5.0,1.0,6.0,2.0,10.0,1,3,0
4096009,2023-09-23,3,0,7.0,6.0,855225000.0,1901900000.0,16.0,11.0,1.0,3.0,1.0,3.0,1,2,0
4096016,2023-09-30,3,1,7.0,8.0,790100000.0,1350175000.0,17.0,2.0,0.0,6.0,1.0,12.0,0,2,0
4096024,2023-10-08,3,0,8.0,8.0,581150000.0,4098775000.0,18.0,1.0,0.0,6.0,1.0,13.0,0,3,0
4096035,2023-10-22,3,1,14.0,16.0,865550000.0,2561350000.0,16.0,13.0,0.0,4.0,1.0,5.0,3,1,2
4096040,2023-10-28,3,0,6.0,7.0,1054575000.0,4194900000.0,17.0,5.0,3.0,4.0,3.0,11.0,0,6,0
4096053,2023-11-04,3,1,7.0,7.0,1224725000.0,921100000.0,18.0,10.0,3.0,6.0,3.0,9.0,1,1,1
4096062,2023-11-11,3,0,7.0,8.0,1142850000.0,539670000.0,17.0,14.0,1.0,4.0,4.0,5.0,1,1,1
4096071,2023-11-24,3,1,13.0,13.0,929100000.0,9397600000.0,18.0,2.0,2.0,6.0,5.0,15.0,0,1,0
4096083,2023-12-01,3,0,7.0,6.0,1196250000.0,203025000.0,15.0,16.0,1.0,2.0,5.0,2.0,1,0,2
4096088,2023-12-10,3,1,9.0,7.0,1039225000.0,898525000.0,16.0,17.0,3.0,1.0,5.0,6.0,0,0,1
4096095,2023-12-17,3,0,7.0,8.0,1198925000.0,1878750000.0,15.0,6.0,4.0,6.0,6.0,8.0,0,2,0
4096103,2023-12-20,3,0,3.0,4.0,1227650000.0,2514725000.0,17.0,15.0,1.0,3.0,5.0,4.0,0,2,0
4096116,2024-01-13,3,1,24.0,24.0,681950000.0,289695000.0,17.0,9.0,0.0,6.0,4.0,10.0,1,1,1
4096121,2024-01-20,3,1,7.0,7.0,650675000.0,6874550000.0,17.0,5.0,1.0,4.0,5.0,6.0,0,4,0
4096134,2024-01-27,3,0,7.0,7.0,613450000.0,1667850000.0,17.0,11.0,1.0,2.0,2.0,5.0,1,1,1
4096141,2024-02-03,3,1,7.0,8.0,762325000.0,2652025000.0,16.0,6.0,1.0,4.0,2.0,10.0,2,0,2
4096152,2024-02-11,3,0,8.0,7.0,730725000.0,2567500000.0,16.0,8.0,4.0,2.0,5.0,3.0,1,1,1
4096162,2024-02-16,3,1,5.0,6.0,627025000.0,857200000.0,16.0,7.0,4.0,3.0,6.0,10.0,0,1,0
4096169,2024-02-24,3,0,8.0,7.0,599500000.0,1533400000.0,16.0,3.0,1.0,6.0,5.0,12.0,1,1,1
4096177,2024-03-03,3,1,8.0,9.0,580225000.0,5276300000.0,16.0,1.0,1.0,6.0,6.0,13.0,0,2,0
4096188,2024-03-09,3,0,6.0,7.0,676700000.0,2367225000.0,16.0,12.0,1.0,4.0,5.0,5.0,3,3,1
4096193,2024-03-15,3,1,6.0,6.0,638875000.0,4088150000.0,17.0,5.0,1.0,6.0,3.0,10.0,1,5,0
4096206,2024-03-31,3,0,16.0,15.0,1019650000.0,1215425000.0,17.0,7.0,1.0,6.0,2.0,12.0,1,1,1
4096215,2024-04-06,3,1,6.0,6.0,1051525000.0,639720000.0,17.0,15.0,1.0,1.0,3.0,1.0,2,1,2
4096224,2024-04-13,3,0,7.0,7.0,943075000.0,13351325000.0,17.0,2.0,4.0,0.0,5.0,7.0,0,2,0
4096236,2024-04-20,3,1,7.0,6.0,1000250000.0,271350000.0,17.0,18.0,3.0,0.0,5.0,1.0,0,2,0
4096241,2024-04-28,3,0,8.0,7.0,979200000.0,1289000000.0,17.0,16.0,0.0,4.0,4.0,11.0,1,1,1
4096248,2024-05-04,3,1,6.0,7.0,889825000.0,1641800000.0,17.0,7.0,1.0,1.0,5.0,7.0,0,0,1
4096256,2024-05-11,3,1,7.0,6.0,1022800000.0,2343700000.0,17.0,16.0,2.0,1.0,5.0,1.0,3,2,2
4096269,2024-05-18,3,0,7.0,7.0,923850000.0,305650000.0,17.0,8.0,4.0,2.0,5.0,6.0,1,4,0
4634124,2025-08-24,3,0,463.0,99.0,938550000.0,1407050000.0,7.0,14.0,3.0,4.0,5.0,6.0,1,0,2
4634144,2025-08-31,3,1,7.0,8.0,653700000.0,1990825000.0,3.0,18.0,3.0,0.0,8.0,7.0,4,1,2
4634151,2025-09-13,3,0,13.0,13.0,935000000.0,1957675000.0,3.0,8.0,6.0,4.0,10.0,8.0,3,3,1
4634158,2025-09-20,3,0,7.0,7.0,1017675000.0,2218325000.0,4.0,3.0,4.0,6.0,10.0,7.0,1,3,0
4634172,2025-09-28,3,1,8.0,9.0,996925000.0,1858675000.0,7.0,5.0,1.0,3.0,7.0,9.0,1,2,0
4634180,2025-10-03,3,0,5.0,5.0,837900000.0,1514525000.0,6.0,11.0,0.0,1.0,7.0,7.0,1,0,2
4634190,2025-10-18,3,1,15.0,14.0,1059875000.0,982875000.0,6.0,13.0,3.0,3.0,7.0,3.0,1,1,1
4634193,2025-10-25,3,0,7.0,7.0,846250000.0,5124275000.0,8.0,4.0,4.0,1.0,5.0,10.0,0,1,0
4634208,2025-11-02,3,1,8.0,8.0,883150000.0,1306525000.0,7.0,13.0,1.0,0.0,4.0,7.0,4,1,2
4634214,2025-11-08,3,0,6.0,7.0,983200000.0,1984100000.0,9.0,12.0,3.0,3.0,7.0,4.0,1,3,0
4634226,2025-11-22,3,1,14.0,13.0,1062025000.0,3450175000.0,10.0,6.0,3.0,4.0,7.0,8.0,3,4,0
4634231,2025-11-29,3,0,7.0,6.0,1077550000.0,1326325000.0,10.0,9.0,0.0,3.0,4.0,8.0,1,1,1
4634243,2025-12-06,3,1,7.0,7.0,1043800000.0,353450000.0,8.0,17.0,1.0,0.0,4.0,0.0,1,1,1
4634246,2025-12-13,3,0,7.0,7.0,974225000.0,2539050000.0,10.0,4.0,2.0,0.0,5.0,6.0,0,2,0
4634261,2025-12-20,3,1,7.0,8.0,1001475000.0,1157350000.0,11.0,8.0,1.0,3.0,2.0,7.0,0,1,0
4634271,2026-01-10,3,0,21.0,20.0,824425000.0,499000000.0,11.0,17.0,0.0,0.0,2.0,6.0,2,2,1
4634279,2026-01-14,3,1,4.0,3.0,955050000.0,11915200000.0,12.0,1.0,1.0,6.0,3.0,13.0,1,3,0
4634288,2026-01-17,3,1,3.0,4.0,1101950000.0,1211950000.0,10.0,18.0,1.0,4.0,2.0,6.0,2,1,2
4634300,2026-01-25,3,0,8.0,7.0,1095100000.0,1894575000.0,10.0,7.0,3.0,1.0,4.0,8.0,1,2,0
4634313,2026-01-30,3,1,5.0,6.0,919175000.0,3149050000.0,10.0,14.0,3.0,1.0,4.0,4.0,1,0,2
4634332,2026-02-08,3,1,9.0,8.0,925300000.0,3000900000.0,10.0,5.0,3.0,1.0,7.0,7.0,1,2,0
4634347,2026-02-14,3,0,6.0,7.0,1005350000.0,2393275000.0,12.0,5.0,3.0,3.0,6.0,10.0,1,3,0
4634368,2026-02-21,3,1,7.0,7.0,894525000.0,1725125000.0,12.0,3.0,0.0,3.0,6.0,12.0,2,2,1
4634384,2026-02-27,3,0,6.0,6.0,857025000.0,1299700000.0,13.0,9.0,1.0,6.0,4.0,12.0,0,2,0
4634395,2026-03-07,3,1,8.0,7.0,864225000.0,6249725000.0,14.0,2.0,1.0,1.0,4.0,10.0,1,2,0
2222541,2012-08-25,4,0,7.0,7.0,284650000.0,605600000.0,6.0,15.0,0.0,0.0,0.0,0.0,1,0,2
2231387,2012-09-01,4,1,7.0,8.0,299200000.0,1132325000.0,7.0,6.0,3.0,3.0,3.0,3.0,1,1,1
2231419,2012-09-15,4,0,14.0,14.0,279950000.0,430175000.0,6.0,9.0,4.0,4.0,4.0,4.0,3,2,2
2231426,2012-09-21,4,1,6.0,5.0,284650000.0,279175000.0,6.0,2.0,4.0,6.0,7.0,9.0,1,2,0
2231400,2012-09-26,4,0,5.0,3.0,299200000.0,524275000.0,9.0,3.0,3.0,3.0,7.0,7.0,1,4,0
2231394,2012-09-29,4,1,3.0,3.0,288500000.0,632325000.0,12.0,15.0,0.0,1.0,7.0,2.0,0,2,0
2231434,2012-10-06,4,0,7.0,6.0,281300000.0,162605000.0,14.0,11.0,0.0,0.0,4.0,4.0,0,3,0
2231512,2012-10-21,4,1,15.0,16.0,278850000.0,130325000.0,15.0,16.0,0.0,4.0,3.0,5.0,0,0,1
2231491,2012-10-27,4,0,6.0,7.0,276350000.0,1042025000.0,15.0,2.0,1.0,6.0,1.0,10.0,0,1,0
2231496,2012-11-03,4,1,7.0,7.0,218075000.0,1052650000.0,14.0,16.0,1.0,3.0,1.0,3.0,1,0,2
2231471,2012-11-09,4,0,6.0,5.0,211075000.0,274225000.0,15.0,7.0,3.0,3.0,4.0,10.0,1,2,0
2231479,2012-11-17,4,1,8.0,7.0,259275000.0,2149525000.0,15.0,1.0,3.0,6.0,4.0,12.0,1,1,1
2231469,2012-11-24,4,0,7.0,7.0,272475000.0,160200000.0,15.0,17.0,1.0,0.0,5.0,3.0,0,0,1
2231441,2012-11-28,4,1,4.0,3.0,287400000.0,418125000.0,13.0,16.0,2.0,0.0,5.0,4.0,4,2,2
2231443,2012-12-01,4,0,3.0,3.0,287650000.0,810900000.0,14.0,2.0,4.0,6.0,8.0,12.0,0,1,0
2231508,2012-12-08,4,1,7.0,8.0,306525000.0,128975000.0,13.0,15.0,3.0,4.0,5.0,8.0,2,0,2
2231518,2012-12-16,4,0,8.0,8.0,287175000.0,579400000.0,14.0,12.0,3.0,3.0,8.0,7.0,1,1,1
2231568,2013-01-20,4,1,35.0,36.0,344100000.0,1006200000.0,15.0,9.0,4.0,3.0,8.0,7.0,1,1,1
2231560,2013-01-25,4,0,5.0,6.0,337150000.0,1463075000.0,15.0,3.0,2.0,6.0,8.0,8.0,0,3,0
2231542,2013-02-03,4,1,9.0,8.0,301375000.0,460850000.0,14.0,7.0,1.0,4.0,5.0,9.0,2,1,2
2231550,2013-02-09,4,0,6.0,7.0,303500000.0,331500000.0,13.0,4.0,3.0,6.0,8.0,12.0,0,0,1
2231548,2013-02-17,4,1,8.0,8.0,311200000.0,544975000.0,14.0,8.0,4.0,3.0,6.0,6.0,2,2,1
2231584,2013-02-23,4,0,6.0,6.0,301150000.0,577925000.0,14.0,11.0,2.0,3.0,6.0,3.0,1,1,1
2231588,2013-03-02,4,1,7.0,8.0,253950000.0,196475000.0,13.0,5.0,2.0,4.0,6.0,8.0,1,1,1
2231622,2013-03-08,4,0,6.0,6.0,291850000.0,158200000.0,11.0,16.0,2.0,6.0,7.0,8.0,2,1,2
2231613,2013-03-16,4,1,8.0,7.0,310250000.0,1118475000.0,11.0,5.0,4.0,6.0,7.0,10.0,3,0,2
2231644,2013-03-31,4,0,15.0,16.0,313550000.0,1098900000.0,11.0,12.0,6.0,4.0,9.0,5.0,2,2,1
2231633,2013-04-07,4,1,7.0,8.0,308125000.0,295775000.0,10.0,8.0,4.0,2.0,9.0,7.0,2,1,2
2231641,2013-04-13,4,0,6.0,7.0,310175000.0,1784500000.0,11.0,1.0,4.0,6.0,11.0,15.0,0,4,0
2231574,2013-04-21,4,1,8.0,8.0,275200000.0,98425000.0,12.0,18.0,3.0,0.0,10.0,1.0,0,1,0
2231611,2013-04-27,4,0,6.0,7.0,251100000.0,339425000.0,13.0,17.0,0.0,1.0,7.0,5.0,1,2,0
2231674,2013-05-04,4,1,7.0,7.0,259725000.0,848350000.0,13.0,3.0,0.0,6.0,4.0,11.0,0,2,0
2231669,2013-05-11,4,0,7.0,7.0,244750000.0,164750000.0,13.0,15.0,0.0,0.0,3.0,1.0,2,1,2
2231659,2013-05-18,4,1,7.0,7.0,246950000.0,340900000.0,10.0,14.0,3.0,2.0,3.0,3.0,3,2,2
2321030,2013-08-10,4,0,84.0,84.0,359975000.0,417950000.0,10.0,11.0,6.0,3.0,6.0,7.0,2,2,1
2321049,2013-08-18,4,1,8.0,8.0,343925000.0,244425000.0,11.0,6.0,4.0,3.0,7.0,3.0,2,2,1
2321054,2013-08-24,4,0,6.0,7.0,339200000.0,3540050000.0,13.0,3.0,2.0,6.0,8.0,13.0,0,2,0
2321068,2013-08-31,4,1,7.0,6.0,359075000.0,219575000.0,17.0,10.0,1.0,3.0,8.0,6.0,0,1,0
2321079,2013-09-15,4,0,15.0,15.0,354475000.0,89675000.0,16.0,18.0,0.0,0.0,5.0,0.0,1,1,1
2321086,2013-09-21,4,1,6.0,7.0,325075000.0,1354125000.0,15.0,1.0,1.0,6.0,3.0,15.0,1,1,1
2321111,2013-09-29,4,0,8.0,8.0,308500000.0,493300000.0,15.0,8.0,2.0,3.0,3.0,6.0,3,3,1
2321123,2013-10-06,4,1,7.0,8.0,340475000.0,1001050000.0,16.0,15.0,2.0,1.0,3.0,4.0,0,5,0
2321133,2013-10-19,4,0,13.0,13.0,343250000.0,529650000.0,16.0,12.0,1.0,2.0,3.0,6.0,1,1,1
2321139,2013-10-25,4,0,6.0,5.0,336225000.0,640950000.0,16.0,8.0,1.0,2.0,4.0,9.0,1,1,1
2321146,2013-11-02,4,1,8.0,6.0,336225000.0,240275000.0,17.0,16.0,2.0,1.0,4.0,3.0,0,3,0
2321155,2013-11-09,4,0,7.0,7.0,357425000.0,557575000.0,18.0,4.0,1.0,6.0,3.0,10.0,1,3,0
2321165,2013-11-23,4,1,14.0,14.0,340825000.0,1073775000.0,17.0,5.0,0.0,6.0,2.0,12.0,1,1,1
2321174,2013-11-30,4,0,7.0,7.0,373725000.0,816350000.0,17.0,2.0,1.0,6.0,3.0,12.0,0,3,0
2321185,2013-12-06,4,1,6.0,6.0,365925000.0,211700000.0,17.0,8.0,1.0,3.0,2.0,9.0,1,1,1
2321193,2013-12-14,4,0,8.0,7.0,365925000.0,432250000.0,17.0,12.0,1.0,3.0,2.0,4.0,3,3,1
2321203,2013-12-21,4,1,7.0,6.0,301125000.0,792450000.0,17.0,7.0,2.0,3.0,3.0,10.0,0,0,1
2321213,2014-01-25,4,1,35.0,35.0,322325000.0,385175000.0,17.0,13.0,2.0,1.0,4.0,5.0,4,0,2
2321225,2014-02-02,4,0,8.0,8.0,280175000.0,271200000.0,15.0,8.0,4.0,3.0,6.0,10.0,3,1,2
2321231,2014-02-08,4,1,6.0,6.0,305675000.0,3025700000.0,16.0,1.0,6.0,6.0,9.0,15.0,0,2,0
2321241,2014-02-16,4,0,8.0,7.0,315625000.0,252075000.0,14.0,9.0,3.0,6.0,8.0,11.0,1,0,2
2321249,2014-02-22,4,1,6.0,7.0,388525000.0,84500000.0,12.0,18.0,3.0,3.0,10.0,7.0,2,1,2
2321253,2014-03-01,4,0,7.0,7.0,347025000.0,1422525000.0,14.0,2.0,6.0,3.0,12.0,10.0,0,3,0
2321267,2014-03-08,4,1,7.0,7.0,248450000.0,536425000.0,14.0,11.0,3.0,4.0,9.0,5.0,0,2,0
2321276,2014-03-16,4,0,8.0,8.0,318625000.0,1004500000.0,15.0,14.0,0.0,1.0,6.0,4.0,1,2,0
2321285,2014-03-23,4,1,7.0,7.0,382525000.0,503725000.0,17.0,12.0,0.0,1.0,6.0,5.0,2,5,0
2321291,2014-03-26,4,1,3.0,4.0,349825000.0,581625000.0,14.0,17.0,0.0,4.0,3.0,5.0,2,0,2
2321305,2014-03-29,4,0,3.0,3.0,347025000.0,252125000.0,15.0,14.0,3.0,4.0,3.0,8.0,2,3,0
2321310,2014-04-05,4,1,7.0,6.0,334400000.0,592200000.0,17.0,4.0,3.0,3.0,3.0,9.0,0,2,0
2321321,2014-04-12,4,0,7.0,7.0,366825000.0,886975000.0,17.0,5.0,0.0,3.0,3.0,8.0,1,4,0
2321328,2014-04-20,4,1,8.0,7.0,325850000.0,1017325000.0,17.0,4.0,0.0,3.0,3.0,7.0,1,4,0
2321340,2014-04-26,4,0,6.0,7.0,293550000.0,266950000.0,17.0,7.0,0.0,3.0,3.0,6.0,0,2,0
2321347,2014-05-03,4,1,7.0,8.0,323200000.0,436000000.0,17.0,11.0,0.0,4.0,0.0,7.0,0,2,0
2321353,2014-05-10,4,0,7.0,7.0,222050000.0,758075000.0,17.0,3.0,0.0,3.0,0.0,7.0,1,4,0
3058409,2018-08-25,4,0,1568.0,105.0,161515000.0,798875000.0,14.0,7.0,0.0,0.0,0.0,7.0,0,1,0
3058432,2018-09-01,4,1,7.0,6.0,144815000.0,412525000.0,13.0,8.0,0.0,3.0,0.0,9.0,1,1,1
3058437,2018-09-16,4,0,15.0,15.0,187390000.0,1095050000.0,14.0,7.0,1.0,4.0,1.0,9.0,1,1,1
3058450,2018-09-22,4,1,6.0,7.0,178190000.0,605425000.0,8.0,16.0,2.0,1.0,2.0,5.0,2,0,2
3058452,2018-09-26,4,0,4.0,4.0,197415000.0,2379800000.0,14.0,2.0,4.0,4.0,5.0,8.0,0,7,0
3058468,2018-09-29,4,1,3.0,3.0,159165000.0,262675000.0,10.0,15.0,3.0,1.0,5.0,5.0,3,0,2
3058472,2018-10-07,4,0,8.0,8.0,190340000.0,1238875000.0,12.0,2.0,3.0,6.0,8.0,11.0,0,6,0
3058486,2018-10-20,4,1,13.0,13.0,204190000.0,699400000.0,14.0,8.0,3.0,0.0,7.0,4.0,1,3,0
3058495,2018-10-28,4,1,8.0,9.0,197750000.0,959925000.0,14.0,7.0,0.0,6.0,6.0,10.0,1,1,1
3058502,2018-11-03,4,0,6.0,7.0,167150000.0,656375000.0,15.0,9.0,1.0,4.0,4.0,8.0,2,2,1
3058513,2018-11-10,4,1,7.0,8.0,181450000.0,1443000000.0,15.0,18.0,2.0,0.0,5.0,3.0,0,2,0
3058515,2018-11-24,4,0,14.0,13.0,213990000.0,1215600000.0,15.0,14.0,1.0,3.0,2.0,7.0,2,5,0
3058531,2018-12-03,4,1,9.0,10.0,194215000.0,2293225000.0,15.0,11.0,0.0,3.0,2.0,7.0,1,1,1
3058532,2018-12-08,4,0,5.0,7.0,195490000.0,7168950000.0,15.0,3.0,1.0,4.0,3.0,8.0,0,3,0
3058549,2018-12-14,4,1,6.0,6.0,170840000.0,866250000.0,17.0,8.0,1.0,4.0,2.0,7.0,0,2,0
3058552,2018-12-18,4,0,4.0,3.0,207050000.0,1353575000.0,18.0,2.0,0.0,4.0,1.0,10.0,0,2,0
3058567,2018-12-22,4,1,4.0,3.0,281840000.0,456000000.0,18.0,11.0,0.0,1.0,1.0,5.0,0,1,0
3058576,2019-01-20,4,1,29.0,29.0,300565000.0,993775000.0,18.0,7.0,0.0,1.0,1.0,7.0,1,3,0
3058583,2019-01-26,4,0,6.0,7.0,258600000.0,667375000.0,18.0,10.0,0.0,4.0,0.0,6.0,1,2,0
3058593,2019-02-02,4,1,7.0,7.0,261790000.0,1165875000.0,17.0,10.0,0.0,4.0,0.0,5.0,1,1,1
3058599,2019-02-09,4,0,7.0,8.0,232740000.0,675825000.0,18.0,17.0,1.0,0.0,1.0,1.0,0,2,0
3058611,2019-02-18,4,1,9.0,9.0,278040000.0,2743300000.0,18.0,1.0,1.0,2.0,1.0,11.0,0,0,1
3058620,2019-02-23,4,0,5.0,6.0,296115000.0,350425000.0,18.0,12.0,1.0,3.0,2.0,7.0,1,2,0
3058638,2019-03-02,4,1,7.0,5.0,271040000.0,1047800000.0,18.0,3.0,1.0,4.0,2.0,11.0,0,1,0
